Hour,Total Load [W],Total Flow Rate [m3/s]
4261,852.5017326,0.000303
4262,845.3550392,0.000303
4263,838.2079108,0.000303
4264,831.0603513,0.000303
4265,823.9123642,0.000303
4266,816.7639533,0.000303
4267,809.6151222,0.000303
4268,802.4658745,0.000303
4269,795.316214,0.000303
4270,788.1661444,0.000303
4271,781.0156693,0.000303
4272,773.8647923,0.000303
4273,766.7135173,0.000303
4274,759.5618478,0.000303
4275,752.4097875,0.000303
4276,745.2573402,0.000303
4277,738.1045095,0.000303
4278,730.951299,0.000303
4279,723.7977125,0.000303
4280,716.6437536,0.000303
4281,709.489426,0.000303
4282,702.3347334,0.000303
4283,695.1796796,0.000303
4284,688.024268,0.000303
4285,680.8685025,0.000303
4286,673.7123868,0.000303
4287,666.5559244,0.000303
4288,659.3991191,0.000303
4289,652.2419746,0.000303
4290,645.0844945,0.000303
4291,637.9266825,0.000303
4292,630.7685424,0.000303
4293,623.6100778,0.000303
4294,616.4512923,0.000303
4295,609.2921897,0.000303
4296,602.1327737,0.000303
4297,594.9730478,0.000303
4298,587.8130159,0.000303
4299,580.6526816,0.000303
4300,573.4920485,0.000303
4301,566.3311204,0.000303
4302,559.169901,0.000303
4303,552.0083939,0.000303
4304,544.8466028,0.000303
4305,537.6845314,0.000303
4306,530.5221834,0.000303
4307,523.3595624,0.000303
4308,516.1966722,0.000303
4309,509.0335165,0.000303
4310,501.8700988,0.000303
4311,494.706423,0.000303
4312,487.5424927,0.000303
4313,480.3783115,0.000303
4314,473.2138832,0.000303
4315,466.0492115,0.000303
4316,458.8843,0.000303
4317,451.7191524,0.000303
4318,444.5537724,0.000303
4319,437.3881637,0.000303
4320,430.22233,0.000303
4321,423.056275,0.000303
4322,415.8900023,0.000303
4323,408.7235157,0.000303
4324,401.5568188,0.000303
4325,394.3899153,0.000303
4326,387.2228089,0.000303
4327,380.0555033,0.000303
4328,372.8880022,0.000303
4329,365.7203092,0.000303
4330,358.5524281,0.000303
4331,351.3843626,0.000303
4332,344.2161162,0.000303
4333,337.0476928,0.000303
4334,329.879096,0.000303
4335,322.7103294,0.000303
4336,315.5413969,0.000303
4337,308.372302,0.000303
4338,301.2030485,0.000303
4339,294.03364,0.000303
4340,286.8640802,0.000303
4341,279.6943729,0.000303
4342,272.5245217,0.000303
4343,265.3545302,0.000303
4344,258.1844023,0.000303
4345,251.0141415,0.000303
4346,243.8437516,0.000303
4347,236.6732362,0.000303
4348,229.5025991,0.000303
4349,222.3318439,0.000303
4350,215.1609744,0.000303
4351,207.9899941,0.000303
4352,200.8189068,0.000303
4353,193.6477163,0.000303
4354,186.4764261,0.000303
4355,179.3050399,0.000303
4356,172.1335616,0.000303
4357,164.9619946,0.000303
4358,157.7903428,0.000303
4359,150.6186098,0.000303
4360,143.4467994,0.000303
4361,136.2749151,0.000303
4362,129.1029608,0.000303
4363,121.93094,0.000303
4364,114.7588564,0.000303
4365,107.5867139,0.000303
4366,100.414516,0.000303
4367,93.24226642,0.000303
4368,86.06996889,0.000303
4369,78.89762707,0.000303
4370,71.72524467,0.000303
4371,64.55282537,0.000303
4372,57.38037286,0.000303
4373,50.20789082,0.000303
4374,43.03538296,0.000303
4375,35.86285296,0.000303
4376,28.69030451,0.000303
4377,21.5177413,0.000303
4378,14.34516701,0.000303
4379,7.172585352,0.000303
4380,1.23E-12,0.000303
4381,-7.172585352,0.000303
4382,-14.34516701,0.000303
4383,-21.5177413,0.000303
4384,-28.69030451,0.000303
4385,-35.86285296,0.000303
4386,-43.03538296,0.000303
4387,-50.20789082,0.000303
4388,-57.38037286,0.000303
4389,-64.55282537,0.000303
4390,-71.72524467,0.000303
4391,-78.89762707,0.000303
4392,-86.06996889,0.000303
4393,-93.24226642,0.000303
4394,-100.414516,0.000303
4395,-107.5867139,0.000303
4396,-114.7588564,0.000303
4397,-121.93094,0.000303
4398,-129.1029608,0.000303
4399,-136.2749151,0.000303
4400,-143.4467994,0.000303
4401,-150.6186098,0.000303
4402,-157.7903428,0.000303
4403,-164.9619946,0.000303
4404,-172.1335616,0.000303
4405,-179.3050399,0.000303
4406,-186.4764261,0.000303
4407,-193.6477163,0.000303
4408,-200.8189068,0.000303
4409,-207.9899941,0.000303
4410,-215.1609744,0.000303
4411,-222.3318439,0.000303
4412,-229.5025991,0.000303
4413,-236.6732362,0.000303
4414,-243.8437516,0.000303
4415,-251.0141415,0.000303
4416,-258.1844023,0.000303
4417,-265.3545302,0.000303
4418,-272.5245217,0.000303
4419,-279.6943729,0.000303
4420,-286.8640802,0.000303
4421,-294.03364,0.000303
4422,-301.2030485,0.000303
4423,-308.372302,0.000303
4424,-315.5413969,0.000303
4425,-322.7103294,0.000303
4426,-329.879096,0.000303
4427,-337.0476928,0.000303
4428,-344.2161162,0.000303
4429,-351.3843626,0.000303
4430,-358.5524281,0.000303
4431,-365.7203092,0.000303
4432,-372.8880022,0.000303
4433,-380.0555033,0.000303
4434,-387.2228089,0.000303
4435,-394.3899153,0.000303
4436,-401.5568188,0.000303
4437,-408.7235157,0.000303
4438,-415.8900023,0.000303
4439,-423.056275,0.000303
4440,-430.22233,0.000303
4441,-437.3881637,0.000303
4442,-444.5537724,0.000303
4443,-451.7191524,0.000303
4444,-458.8843,0.000303
4445,-466.0492115,0.000303
4446,-473.2138832,0.000303
4447,-480.3783115,0.000303
4448,-487.5424927,0.000303
4449,-494.706423,0.000303
4450,-501.8700988,0.000303
4451,-509.0335165,0.000303
4452,-516.1966722,0.000303
4453,-523.3595624,0.000303
4454,-530.5221834,0.000303
4455,-537.6845314,0.000303
4456,-544.8466028,0.000303
4457,-552.0083939,0.000303
4458,-559.169901,0.000303
4459,-566.3311204,0.000303
4460,-573.4920485,0.000303
4461,-580.6526816,0.000303
4462,-587.8130159,0.000303
4463,-594.9730478,0.000303
4464,-602.1327737,0.000303
4465,-609.2921897,0.000303
4466,-616.4512923,0.000303
4467,-623.6100778,0.000303
4468,-630.7685424,0.000303
4469,-637.9266825,0.000303
4470,-645.0844945,0.000303
4471,-652.2419746,0.000303
4472,-659.3991191,0.000303
4473,-666.5559244,0.000303
4474,-673.7123868,0.000303
4475,-680.8685025,0.000303
4476,-688.024268,0.000303
4477,-695.1796796,0.000303
4478,-702.3347334,0.000303
4479,-709.489426,0.000303
4480,-716.6437536,0.000303
4481,-723.7977125,0.000303
4482,-730.951299,0.000303
4483,-738.1045095,0.000303
4484,-745.2573402,0.000303
4485,-752.4097875,0.000303
4486,-759.5618478,0.000303
4487,-766.7135173,0.000303
4488,-773.8647923,0.000303
4489,-781.0156693,0.000303
4490,-788.1661444,0.000303
4491,-795.316214,0.000303
4492,-802.4658745,0.000303
4493,-809.6151222,0.000303
4494,-816.7639533,0.000303
4495,-823.9123642,0.000303
4496,-831.0603513,0.000303
4497,-838.2079108,0.000303
4498,-845.3550392,0.000303
4499,-852.5017326,0.000303
4500,-859.6479874,0.000303
4501,-866.7937999,0.000303
4502,-873.9391666,0.000303
4503,-881.0840836,0.000303
4504,-888.2285474,0.000303
4505,-895.3725542,0.000303
4506,-902.5161003,0.000303
4507,-909.6591822,0.000303
4508,-916.801796,0.000303
4509,-923.9439382,0.000303
4510,-931.0856051,0.000303
4511,-938.226793,0.000303
4512,-945.3674982,0.000303
4513,-952.507717,0.000303
4514,-959.6474458,0.000303
4515,-966.7866809,0.000303
4516,-973.9254187,0.000303
4517,-981.0636554,0.000303
4518,-988.2013873,0.000303
4519,-995.3386109,0.000303
4520,-1002.475322,0.000303
4521,-1009.611518,0.000303
4522,-1016.747195,0.000303
4523,-1023.882348,0.000303
4524,-1031.016974,0.000303
4525,-1038.151071,0.000303
4526,-1045.284633,0.000303
4527,-1052.417657,0.000303
4528,-1059.55014,0.000303
4529,-1066.682078,0.000303
4530,-1073.813467,0.000303
4531,-1080.944303,0.000303
4532,-1088.074584,0.000303
4533,-1095.204304,0.000303
4534,-1102.333462,0.000303
4535,-1109.462052,0.000303
4536,-1116.590071,0.000303
4537,-1123.717516,0.000303
4538,-1130.844383,0.000303
4539,-1137.970668,0.000303
4540,-1145.096368,0.000303
4541,-1152.221478,0.000303
4542,-1159.345996,0.000303
4543,-1166.469917,0.000303
4544,-1173.593238,0.000303
4545,-1180.715956,0.000303
4546,-1187.838066,0.000303
4547,-1194.959565,0.000303
4548,-1202.080449,0.000303
4549,-1209.200715,0.000303
4550,-1216.320358,0.000303
4551,-1223.439376,0.000303
4552,-1230.557765,0.000303
4553,-1237.67552,0.000303
4554,-1244.792639,0.000303
4555,-1251.909117,0.000303
4556,-1259.024951,0.000303
4557,-1266.140138,0.000303
4558,-1273.254673,0.000303
4559,-1280.368553,0.000303
4560,-1287.481775,0.000303
4561,-1294.594334,0.000303
4562,-1301.706227,0.000303
4563,-1308.81745,0.000303
4564,-1315.928,0.000303
4565,-1323.037873,0.000303
4566,-1330.147065,0.000303
4567,-1337.255573,0.000303
4568,-1344.363394,0.000303
4569,-1351.470522,0.000303
4570,-1358.576955,0.000303
4571,-1365.682689,0.000303
4572,-1372.787721,0.000303
4573,-1379.892047,0.000303
4574,-1386.995662,0.000303
4575,-1394.098564,0.000303
4576,-1401.200749,0.000303
4577,-1408.302213,0.000303
4578,-1415.402952,0.000303
4579,-1422.502963,0.000303
4580,-1429.602243,0.000303
4581,-1436.700787,0.000303
4582,-1443.798592,0.000303
4583,-1450.895654,0.000303
4584,-1457.991969,0.000303
4585,-1465.087535,0.000303
4586,-1472.182347,0.000303
4587,-1479.276401,0.000303
4588,-1486.369694,0.000303
4589,-1493.462223,0.000303
4590,-1500.553983,0.000303
4591,-1507.644972,0.000303
4592,-1514.735185,0.000303
4593,-1521.824618,0.000303
4594,-1528.913269,0.000303
4595,-1536.001133,0.000303
4596,-1543.088207,0.000303
4597,-1550.174487,0.000303
4598,-1557.259969,0.000303
4599,-1564.34465,0.000303
4600,-1571.428527,0.000303
4601,-1578.511595,0.000303
4602,-1585.593851,0.000303
4603,-1592.675291,0.000303
4604,-1599.755912,0.000303
4605,-1606.83571,0.000303
4606,-1613.914681,0.000303
4607,-1620.992822,0.000303
4608,-1628.070129,0.000303
4609,-1635.146599,0.000303
4610,-1642.222227,0.000303
4611,-1649.29701,0.000303
4612,-1656.370945,0.000303
4613,-1663.444028,0.000303
4614,-1670.516255,0.000303
4615,-1677.587623,0.000303
4616,-1684.658127,0.000303
4617,-1691.727765,0.000303
4618,-1698.796532,0.000303
4619,-1705.864426,0.000303
4620,-1712.931442,0.000303
4621,-1719.997577,0.000303
4622,-1727.062826,0.000303
4623,-1734.127188,0.000303
4624,-1741.190657,0.000303
4625,-1748.25323,0.000303
4626,-1755.314904,0.000303
4627,-1762.375675,0.000303
4628,-1769.435539,0.000303
4629,-1776.494493,0.000303
4630,-1783.552533,0.000303
4631,-1790.609656,0.000303
4632,-1797.665857,0.000303
4633,-1804.721134,0.000303
4634,-1811.775482,0.000303
4635,-1818.828898,0.000303
4636,-1825.881378,0.000303
4637,-1832.932919,0.000303
4638,-1839.983517,0.000303
4639,-1847.033168,0.000303
4640,-1854.081869,0.000303
4641,-1861.129616,0.000303
4642,-1868.176406,0.000303
4643,-1875.222235,0.000303
4644,-1882.267098,0.000303
4645,-1889.310994,0.000303
4646,-1896.353918,0.000303
4647,-1903.395866,0.000303
4648,-1910.436834,0.000303
4649,-1917.47682,0.000303
4650,-1924.51582,0.000303
4651,-1931.553829,0.000303
4652,-1938.590845,0.000303
4653,-1945.626863,0.000303
4654,-1952.66188,0.000303
4655,-1959.695893,0.000303
4656,-1966.728898,0.000303
4657,-1973.760891,0.000303
4658,-1980.791868,0.000303
4659,-1987.821827,0.000303
4660,-1994.850762,0.000303
4661,-2001.878672,0.000303
4662,-2008.905551,0.000303
4663,-2015.931397,0.000303
4664,-2022.956206,0.000303
4665,-2029.979975,0.000303
4666,-2037.002698,0.000303
4667,-2044.024374,0.000303
4668,-2051.044999,0.000303
4669,-2058.064568,0.000303
4670,-2065.083078,0.000303
4671,-2072.100526,0.000303
4672,-2079.116908,0.000303
4673,-2086.132221,0.000303
4674,-2093.14646,0.000303
4675,-2100.159622,0.000303
4676,-2107.171704,0.000303
4677,-2114.182701,0.000303
4678,-2121.192612,0.000303
4679,-2128.20143,0.000303
4680,-2135.209154,0.000303
4681,-2142.21578,0.000303
4682,-2149.221303,0.000303
4683,-2156.225721,0.000303
4684,-2163.229029,0.000303
4685,-2170.231225,0.000303
4686,-2177.232304,0.000303
4687,-2184.232263,0.000303
4688,-2191.231098,0.000303
4689,-2198.228806,0.000303
4690,-2205.225383,0.000303
4691,-2212.220826,0.000303
4692,-2219.21513,0.000303
4693,-2226.208293,0.000303
4694,-2233.20031,0.000303
4695,-2240.191179,0.000303
4696,-2247.180895,0.000303
4697,-2254.169455,0.000303
4698,-2261.156855,0.000303
4699,-2268.143092,0.000303
4700,-2275.128162,0.000303
4701,-2282.112062,0.000303
4702,-2289.094788,0.000303
4703,-2296.076336,0.000303
4704,-2303.056702,0.000303
4705,-2310.035884,0.000303
4706,-2317.013878,0.000303
4707,-2323.990679,0.000303
4708,-2330.966285,0.000303
4709,-2337.940692,0.000303
4710,-2344.913896,0.000303
4711,-2351.885893,0.000303
4712,-2358.856681,0.000303
4713,-2365.826255,0.000303
4714,-2372.794612,0.000303
4715,-2379.761748,0.000303
4716,-2386.72766,0.000303
4717,-2393.692344,0.000303
4718,-2400.655797,0.000303
4719,-2407.618014,0.000303
4720,-2414.578993,0.000303
4721,-2421.53873,0.000303
4722,-2428.497221,0.000303
4723,-2435.454463,0.000303
4724,-2442.410451,0.000303
4725,-2449.365183,0.000303
4726,-2456.318655,0.000303
4727,-2463.270864,0.000303
4728,-2470.221805,0.000303
4729,-2477.171475,0.000303
4730,-2484.119871,0.000303
4731,-2491.066989,0.000303
4732,-2498.012825,0.000303
4733,-2504.957376,0.000303
4734,-2511.900639,0.000303
4735,-2518.842609,0.000303
4736,-2525.783283,0.000303
4737,-2532.722658,0.000303
4738,-2539.66073,0.000303
4739,-2546.597496,0.000303
4740,-2553.532951,0.000303
4741,-2560.467093,0.000303
4742,-2567.399917,0.000303
4743,-2574.331421,0.000303
4744,-2581.2616,0.000303
4745,-2588.190451,0.000303
4746,-2595.117971,0.000303
4747,-2602.044155,0.000303
4748,-2608.969001,0.000303
4749,-2615.892505,0.000303
4750,-2622.814663,0.000303
4751,-2629.735472,0.000303
4752,-2636.654927,0.000303
4753,-2643.573027,0.000303
4754,-2650.489766,0.000303
4755,-2657.405142,0.000303
4756,-2664.31915,0.000303
4757,-2671.231788,0.000303
4758,-2678.143052,0.000303
4759,-2685.052937,0.000303
4760,-2691.961442,0.000303
4761,-2698.868562,0.000303
4762,-2705.774293,0.000303
4763,-2712.678632,0.000303
4764,-2719.581575,0.000303
4765,-2726.48312,0.000303
4766,-2733.383262,0.000303
4767,-2740.281997,0.000303
4768,-2747.179323,0.000303
4769,-2754.075235,0.000303
4770,-2760.969731,0.000303
4771,-2767.862806,0.000303
4772,-2774.754457,0.000303
4773,-2781.644681,0.000303
4774,-2788.533474,0.000303
4775,-2795.420832,0.000303
4776,-2802.306752,0.000303
4777,-2809.19123,0.000303
4778,-2816.074263,0.000303
4779,-2822.955848,0.000303
4780,-2829.83598,0.000303
4781,-2836.714656,0.000303
4782,-2843.591873,0.000303
4783,-2850.467627,0.000303
4784,-2857.341914,0.000303
4785,-2864.214732,0.000303
4786,-2871.086076,0.000303
4787,-2877.955943,0.000303
4788,-2884.824329,0.000303
4789,-2891.691231,0.000303
4790,-2898.556645,0.000303
4791,-2905.420569,0.000303
4792,-2912.282997,0.000303
4793,-2919.143928,0.000303
4794,-2926.003356,0.000303
4795,-2932.86128,0.000303
4796,-2939.717694,0.000303
4797,-2946.572596,0.000303
4798,-2953.425982,0.000303
4799,-2960.277849,0.000303
4800,-2967.128193,0.000303
4801,-2973.97701,0.000303
4802,-2980.824297,0.000303
4803,-2987.670051,0.000303
4804,-2994.514268,0.000303
4805,-3001.356944,0.000303
4806,-3008.198076,0.000303
4807,-3015.037661,0.000303
4808,-3021.875694,0.000303
4809,-3028.712173,0.000303
4810,-3035.547094,0.000303
4811,-3042.380453,0.000303
4812,-3049.212247,0.000303
4813,-3056.042472,0.000303
4814,-3062.871125,0.000303
4815,-3069.698202,0.000303
4816,-3076.5237,0.000303
4817,-3083.347615,0.000303
4818,-3090.169944,0.000303
4819,-3096.990683,0.000303
4820,-3103.809829,0.000303
4821,-3110.627378,0.000303
4822,-3117.443327,0.000303
4823,-3124.257672,0.000303
4824,-3131.070409,0.000303
4825,-3137.881536,0.000303
4826,-3144.691049,0.000303
4827,-3151.498944,0.000303
4828,-3158.305217,0.000303
4829,-3165.109866,0.000303
4830,-3171.912886,0.000303
4831,-3178.714274,0.000303
4832,-3185.514028,0.000303
4833,-3192.312142,0.000303
4834,-3199.108614,0.000303
4835,-3205.90344,0.000303
4836,-3212.696617,0.000303
4837,-3219.488141,0.000303
4838,-3226.278009,0.000303
4839,-3233.066217,0.000303
4840,-3239.852762,0.000303
4841,-3246.637639,0.000303
4842,-3253.420847,0.000303
4843,-3260.202381,0.000303
4844,-3266.982238,0.000303
4845,-3273.760414,0.000303
4846,-3280.536905,0.000303
4847,-3287.311709,0.000303
4848,-3294.084822,0.000303
4849,-3300.85624,0.000303
4850,-3307.62596,0.000303
4851,-3314.393979,0.000303
4852,-3321.160292,0.000303
4853,-3327.924897,0.000303
4854,-3334.687789,0.000303
4855,-3341.448966,0.000303
4856,-3348.208424,0.000303
4857,-3354.96616,0.000303
4858,-3361.722169,0.000303
4859,-3368.476449,0.000303
4860,-3375.228996,0.000303
4861,-3381.979807,0.000303
4862,-3388.728877,0.000303
4863,-3395.476205,0.000303
4864,-3402.221785,0.000303
4865,-3408.965615,0.000303
4866,-3415.707692,0.000303
4867,-3422.448011,0.000303
4868,-3429.186569,0.000303
4869,-3435.923364,0.000303
4870,-3442.65839,0.000303
4871,-3449.391646,0.000303
4872,-3456.123127,0.000303
4873,-3462.85283,0.000303
4874,-3469.580751,0.000303
4875,-3476.306887,0.000303
4876,-3483.031236,0.000303
4877,-3489.753792,0.000303
4878,-3496.474553,0.000303
4879,-3503.193515,0.000303
4880,-3509.910674,0.000303
4881,-3516.626028,0.000303
4882,-3523.339573,0.000303
4883,-3530.051306,0.000303
4884,-3536.761222,0.000303
4885,-3543.469318,0.000303
4886,-3550.175592,0.000303
4887,-3556.880039,0.000303
4888,-3563.582657,0.000303
4889,-3570.283441,0.000303
4890,-3576.982388,0.000303
4891,-3583.679495,0.000303
4892,-3590.374759,0.000303
4893,-3597.068175,0.000303
4894,-3603.759741,0.000303
4895,-3610.449453,0.000303
4896,-3617.137307,0.000303
4897,-3623.823301,0.000303
4898,-3630.50743,0.000303
4899,-3637.189691,0.000303
4900,-3643.870082,0.000303
4901,-3650.548597,0.000303
4902,-3657.225235,0.000303
4903,-3663.899991,0.000303
4904,-3670.572862,0.000303
4905,-3677.243845,0.000303
4906,-3683.912936,0.000303
4907,-3690.580132,0.000303
4908,-3697.245429,0.000303
4909,-3703.908824,0.000303
4910,-3710.570313,0.000303
4911,-3717.229894,0.000303
4912,-3723.887562,0.000303
4913,-3730.543315,0.000303
4914,-3737.197148,0.000303
4915,-3743.849058,0.000303
4916,-3750.499043,0.000303
4917,-3757.147098,0.000303
4918,-3763.79322,0.000303
4919,-3770.437406,0.000303
4920,-3777.079652,0.000303
4921,-3783.719955,0.000303
4922,-3790.358311,0.000303
4923,-3796.994718,0.000303
4924,-3803.629171,0.000303
4925,-3810.261667,0.000303
4926,-3816.892203,0.000303
4927,-3823.520775,0.000303
4928,-3830.14738,0.000303
4929,-3836.772015,0.000303
4930,-3843.394676,0.000303
4931,-3850.015359,0.000303
4932,-3856.634062,0.000303
4933,-3863.250781,0.000303
4934,-3869.865513,0.000303
4935,-3876.478253,0.000303
4936,-3883.088999,0.000303
4937,-3889.697748,0.000303
4938,-3896.304495,0.000303
4939,-3902.909238,0.000303
4940,-3909.511973,0.000303
4941,-3916.112697,0.000303
4942,-3922.711406,0.000303
4943,-3929.308097,0.000303
4944,-3935.902767,0.000303
4945,-3942.495411,0.000303
4946,-3949.086028,0.000303
4947,-3955.674612,0.000303
4948,-3962.261162,0.000303
4949,-3968.845673,0.000303
4950,-3975.428143,0.000303
4951,-3982.008567,0.000303
4952,-3988.586943,0.000303
4953,-3995.163267,0.000303
4954,-4001.737535,0.000303
4955,-4008.309745,0.000303
4956,-4014.879892,0.000303
4957,-4021.447974,0.000303
4958,-4028.013987,0.000303
4959,-4034.577928,0.000303
4960,-4041.139793,0.000303
4961,-4047.69958,0.000303
4962,-4054.257284,0.000303
4963,-4060.812902,0.000303
4964,-4067.366431,0.000303
4965,-4073.917867,0.000303
4966,-4080.467208,0.000303
4967,-4087.014449,0.000303
4968,-4093.559588,0.000303
4969,-4100.102621,0.000303
4970,-4106.643544,0.000303
4971,-4113.182355,0.000303
4972,-4119.71905,0.000303
4973,-4126.253625,0.000303
4974,-4132.786078,0.000303
4975,-4139.316404,0.000303
4976,-4145.844601,0.000303
4977,-4152.370665,0.000303
4978,-4158.894593,0.000303
4979,-4165.416381,0.000303
4980,-4171.936026,0.000303
4981,-4178.453525,0.000303
4982,-4184.968874,0.000303
4983,-4191.482071,0.000303
4984,-4197.993111,0.000303
4985,-4204.501991,0.000303
4986,-4211.008708,0.000303
4987,-4217.513259,0.000303
4988,-4224.01564,0.000303
4989,-4230.515848,0.000303
4990,-4237.013879,0.000303
4991,-4243.509731,0.000303
4992,-4250.0034,0.000303
4993,-4256.494882,0.000303
4994,-4262.984174,0.000303
4995,-4269.471274,0.000303
4996,-4275.956176,0.000303
4997,-4282.438879,0.000303
4998,-4288.919379,0.000303
4999,-4295.397672,0.000303
5000,-4301.873756,0.000303
5001,-4308.347626,0.000303
5002,-4314.81928,0.000303
5003,-4321.288715,0.000303
5004,-4327.755926,0.000303
5005,-4334.22091,0.000303
5006,-4340.683665,0.000303
5007,-4347.144186,0.000303
5008,-4353.602472,0.000303
5009,-4360.058517,0.000303
5010,-4366.51232,0.000303
5011,-4372.963876,0.000303
5012,-4379.413182,0.000303
5013,-4385.860235,0.000303
5014,-4392.305032,0.000303
5015,-4398.747569,0.000303
5016,-4405.187844,0.000303
5017,-4411.625851,0.000303
5018,-4418.06159,0.000303
5019,-4424.495055,0.000303
5020,-4430.926245,0.000303
5021,-4437.355154,0.000303
5022,-4443.781781,0.000303
5023,-4450.206122,0.000303
5024,-4456.628173,0.000303
5025,-4463.047931,0.000303
5026,-4469.465394,0.000303
5027,-4475.880557,0.000303
5028,-4482.293417,0.000303
5029,-4488.703972,0.000303
5030,-4495.112217,0.000303
5031,-4501.51815,0.000303
5032,-4507.921766,0.000303
5033,-4514.323064,0.000303
5034,-4520.722039,0.000303
5035,-4527.118689,0.000303
5036,-4533.513009,0.000303
5037,-4539.904997,0.000303
5038,-4546.29465,0.000303
5039,-4552.681964,0.000303
5040,-4559.066935,0.000303
5041,-4565.449561,0.000303
5042,-4571.829838,0.000303
5043,-4578.207764,0.000303
5044,-4584.583334,0.000303
5045,-4590.956545,0.000303
5046,-4597.327395,0.000303
5047,-4603.695879,0.000303
5048,-4610.061995,0.000303
5049,-4616.425739,0.000303
5050,-4622.787108,0.000303
5051,-4629.146099,0.000303
5052,-4635.502709,0.000303
5053,-4641.856934,0.000303
5054,-4648.208771,0.000303
5055,-4654.558216,0.000303
5056,-4660.905267,0.000303
5057,-4667.24992,0.000303
5058,-4673.592172,0.000303
5059,-4679.932019,0.000303
5060,-4686.269459,0.000303
5061,-4692.604488,0.000303
5062,-4698.937103,0.000303
5063,-4705.2673,0.000303
5064,-4711.595077,0.000303
5065,-4717.92043,0.000303
5066,-4724.243355,0.000303
5067,-4730.56385,0.000303
5068,-4736.881912,0.000303
5069,-4743.197536,0.000303
5070,-4749.510721,0.000303
5071,-4755.821462,0.000303
5072,-4762.129756,0.000303
5073,-4768.4356,0.000303
5074,-4774.738991,0.000303
5075,-4781.039926,0.000303
5076,-4787.338401,0.000303
5077,-4793.634413,0.000303
5078,-4799.927959,0.000303
5079,-4806.219036,0.000303
5080,-4812.50764,0.000303
5081,-4818.793768,0.000303
5082,-4825.077418,0.000303
5083,-4831.358584,0.000303
5084,-4837.637266,0.000303
5085,-4843.913458,0.000303
5086,-4850.187159,0.000303
5087,-4856.458364,0.000303
5088,-4862.727071,0.000303
5089,-4868.993276,0.000303
5090,-4875.256977,0.000303
5091,-4881.518169,0.000303
5092,-4887.77685,0.000303
5093,-4894.033016,0.000303
5094,-4900.286664,0.000303
5095,-4906.537792,0.000303
5096,-4912.786395,0.000303
5097,-4919.032471,0.000303
5098,-4925.276016,0.000303
5099,-4931.517027,0.000303
5100,-4937.755502,0.000303
5101,-4943.991436,0.000303
5102,-4950.224826,0.000303
5103,-4956.45567,0.000303
5104,-4962.683964,0.000303
5105,-4968.909705,0.000303
5106,-4975.132889,0.000303
5107,-4981.353514,0.000303
5108,-4987.571576,0.000303
5109,-4993.787073,0.000303
5110,-5000,0.000303
5111,-5006.210355,0.000303
5112,-5012.418134,0.000303
5113,-5018.623335,0.000303
5114,-5024.825954,0.000303
5115,-5031.025988,0.000303
5116,-5037.223434,0.000303
5117,-5043.418288,0.000303
5118,-5049.610547,0.000303
5119,-5055.800209,0.000303
5120,-5061.98727,0.000303
5121,-5068.171726,0.000303
5122,-5074.353575,0.000303
5123,-5080.532814,0.000303
5124,-5086.709439,0.000303
5125,-5092.883446,0.000303
5126,-5099.054834,0.000303
5127,-5105.223599,0.000303
5128,-5111.389737,0.000303
5129,-5117.553246,0.000303
5130,-5123.714121,0.000303
5131,-5129.872361,0.000303
5132,-5136.027962,0.000303
5133,-5142.18092,0.000303
5134,-5148.331233,0.000303
5135,-5154.478898,0.000303
5136,-5160.62391,0.000303
5137,-5166.766268,0.000303
5138,-5172.905967,0.000303
5139,-5179.043006,0.000303
5140,-5185.17738,0.000303
5141,-5191.309086,0.000303
5142,-5197.438122,0.000303
5143,-5203.564483,0.000303
5144,-5209.688168,0.000303
5145,-5215.809173,0.000303
5146,-5221.927494,0.000303
5147,-5228.043129,0.000303
5148,-5234.156074,0.000303
5149,-5240.266326,0.000303
5150,-5246.373882,0.000303
5151,-5252.47874,0.000303
5152,-5258.580895,0.000303
5153,-5264.680345,0.000303
5154,-5270.777086,0.000303
5155,-5276.871116,0.000303
5156,-5282.962431,0.000303
5157,-5289.051029,0.000303
5158,-5295.136905,0.000303
5159,-5301.220057,0.000303
5160,-5307.300482,0.000303
5161,-5313.378176,0.000303
5162,-5319.453137,0.000303
5163,-5325.525361,0.000303
5164,-5331.594846,0.000303
5165,-5337.661587,0.000303
5166,-5343.725583,0.000303
5167,-5349.786829,0.000303
5168,-5355.845323,0.000303
5169,-5361.901062,0.000303
5170,-5367.954043,0.000303
5171,-5374.004261,0.000303
5172,-5380.051715,0.000303
5173,-5386.096402,0.000303
5174,-5392.138317,0.000303
5175,-5398.177458,0.000303
5176,-5404.213822,0.000303
5177,-5410.247406,0.000303
5178,-5416.278207,0.000303
5179,-5422.306221,0.000303
5180,-5428.331445,0.000303
5181,-5434.353877,0.000303
5182,-5440.373513,0.000303
5183,-5446.39035,0.000303
5184,-5452.404385,0.000303
5185,-5458.415616,0.000303
5186,-5464.424038,0.000303
5187,-5470.429649,0.000303
5188,-5476.432445,0.000303
5189,-5482.432424,0.000303
5190,-5488.429583,0.000303
5191,-5494.423918,0.000303
5192,-5500.415426,0.000303
5193,-5506.404105,0.000303
5194,-5512.389951,0.000303
5195,-5518.372961,0.000303
5196,-5524.353132,0.000303
5197,-5530.330461,0.000303
5198,-5536.304944,0.000303
5199,-5542.27658,0.000303
5200,-5548.245364,0.000303
5201,-5554.211294,0.000303
